title,body,created_at,updated_at,closed_at,state,labels,number,url,milestone,locked,assignee,assignees,commit_shas,contrib_complexity
Clicking explore button in Swagger UI causes the static banner to be added again,"To test this you can add the following system properties to the road-traffic-demo pom:
```xml
<gaffer.properties.app.banner.description>DEMO</gaffer.properties.app.banner.description>
<gaffer.properties.app.banner.colour>#1b75bb</gaffer.properties.app.banner.colour>
```

Then when you start the road traffic demo you will see the banner is added at the top. If you then click the 'Explore' button, the banner is duplicated.",2017-11-14 11:52:20+00:00,2017-11-21 15:07:08+00:00,2017-11-15 11:31:31+00:00,closed,"[Label(name=""bug""), Label(name=""p:normal"")]",1518,https://github.com/gchq/Gaffer/issues/1518,"Milestone(title=""v1.1.1"", number=54)",False,"NamedUser(login=""m55624"")","[NamedUser(login=""m55624"")]","['e56b2770eed2608b07568eb316218dbee7fc9cbf', '2d06bf9db7f5cde2120087cdc0134ddab01c94fb']",1.0
gh-1469 - added sample elements for split points operation,"There is a bit of extra complexity in the handler as I have attempted to make an abstract class that is generic so that it is easy for different Stores to implement it. The operation SampleElementsForSplitPoints returns a List<T> where T is the split point type. For Accumulo and HBase this is a String, but other stores may use a different type. For Accumulo and HBase the split points are Base64 encoded.",2017-11-13 15:58:47+00:00,2017-11-20 14:10:07+00:00,2017-11-20 14:08:15+00:00,closed,[],1517,https://github.com/gchq/Gaffer/pull/1517,,False,,[],[],
gh-1485 - Added options for pruning the data stored in the intermedite graph,,2017-11-13 15:03:23+00:00,2017-11-22 09:21:08+00:00,2017-11-22 09:21:04+00:00,closed,[],1516,https://github.com/gchq/Gaffer/pull/1516,,False,,[],[],
Gh 1490 improve logic and documentation add elements from hdfs,,2017-11-13 14:51:18+00:00,2017-11-16 10:14:37+00:00,2017-11-16 10:14:34+00:00,closed,[],1515,https://github.com/gchq/Gaffer/pull/1515,,False,,[],[],
Gh 1510 global view definitions tests,,2017-11-13 10:23:05+00:00,2017-11-14 18:24:55+00:00,2017-11-14 18:24:52+00:00,closed,[],1514,https://github.com/gchq/Gaffer/pull/1514,,False,,[],[],
/graph/operations/{className} should only return information about registered classes,"There was a debate when we first wrote this end point about what the method should do, but I think the currently implementation is misleading.

Currently /graph/operations/{className} returns details about operations that are on the class path but not registered in the store. 
/graph/operations returns only operations that are registered in the store, so I think /graph/operations/{className} should do the same.",2017-11-09 16:33:43+00:00,2017-11-21 07:15:20+00:00,2017-11-15 16:26:52+00:00,closed,"[Label(name=""bug""), Label(name=""p:high"")]",1513,https://github.com/gchq/Gaffer/issues/1513,"Milestone(title=""v1.1.1"", number=54)",False,"NamedUser(login=""t616178"")","[NamedUser(login=""t616178"")]","['f95637baa50b145b13b2ea9e1c19af15d4fed678', 'd30546e3cd0d764cbfd8773bf4de62bcbd54dbbd', 'f9eb5d0b9bb6a3d9570cb707f943dc8c1ee283b4', '5b93bb11f6dda61a47ca679139800f47dbe10f60', 'bf54961a087c66332fad405d6c2e2044f3d22345']",1.0
gh-1485 - Added options for pruning the data stored in the intermediate graph,"Added some functionality to allow the user to specify pruning of orphaned edges when creating a ```Walk``` using the ```GetWalks``` operation.

This has required making some changes to the ```AdjacencyMap``` class (and related classes) to increase the flexibility.",2017-11-09 13:57:51+00:00,2017-11-13 07:31:11+00:00,2017-11-13 07:31:11+00:00,closed,[],1512,https://github.com/gchq/Gaffer/pull/1512,,False,,[],[],
add setCacheProperties(Class cacheServiceClass),FederatedStoreProperties.java add setCacheProperties(final Class cacheServiceClass),2017-11-08 17:40:52+00:00,2017-11-08 18:04:11+00:00,2017-11-08 17:42:57+00:00,closed,[],1511,https://github.com/gchq/Gaffer/pull/1511,,False,,[],[],
Add more tests for global view definitions,"Add tests to check the properties and excludeProperties fields are expanded correctly and check what happens if excludeProperties then has a property that is not in a group.

Add tests to check global filters are applied correctly.

These tests should go in ViewTest.",2017-11-08 13:24:24+00:00,2017-11-21 07:15:19+00:00,2017-11-14 18:25:06+00:00,closed,"[Label(name=""enhancement""), Label(name=""p:normal"")]",1510,https://github.com/gchq/Gaffer/issues/1510,"Milestone(title=""v1.1.1"", number=54)",False,"NamedUser(login=""m55624"")","[NamedUser(login=""m55624"")]","['0a4db4708267855292be39d184a7b637e5488d62', '953bbe64b5d65ffd817c8ee5772403ec2a8e62bb', 'c21391ac74a9bbe3d433a25656558bd859f8b6ec', '36444cf3d7a58af9151dab8c6b045d5424611bf8', '4dd0a3a666d7057edd704e968ea4075f02cc6dae', '9ca1f938d23d1e8ada6d33106d85ef9176081953']",2.0
gh-1497 - configurable contact added,,2017-11-07 13:39:08+00:00,2017-11-08 10:49:56+00:00,2017-11-08 10:49:51+00:00,closed,[],1509,https://github.com/gchq/Gaffer/pull/1509,,False,,[],[],
Investigate other graph analytics,"What other graph analytic should we expose as Gaffer operations?

The outcome of this issue should be to create other GitHub issues relating to the chosen operations we want to create.",2017-11-07 11:00:07+00:00,2018-03-01 15:33:43+00:00,2018-03-01 15:33:43+00:00,closed,"[Label(name=""p:high""), Label(name=""question"")]",1508,https://github.com/gchq/Gaffer/issues/1508,,False,,[],[],
Create operation or generator that can convert a GraphFrame into Elements,"After running an operation such as PageRank, it would be useful to be able to convert the GraphFrame into an iterable of Elements so that they can be returned over REST or added back into the Graph.",2017-11-07 10:57:03+00:00,2018-01-25 09:13:07+00:00,2018-01-25 09:13:06+00:00,closed,"[Label(name=""enhancement""), Label(name=""p:high"")]",1507,https://github.com/gchq/Gaffer/issues/1507,"Milestone(title=""v1.3.0-RC1"", number=52)",False,"NamedUser(login=""t616178"")","[NamedUser(login=""t616178"")]","['25bbb613b0135cdeb8ed4679a7eaf565f44611ed', '7bdb07beac5490427dcd248a41b0cbbe41952aaf', '0e741b3fe665b7e1326277e2c6dd42452c74bc4d', '414f3be14532ab8c31533de066ed952696cca626', 'a20c57973905d5c256146fa998b64f74115eff02', '94deab6ad19482aa3a24470defb11653476b5285', '04fc8307a0dac57e01b13c93d3503b4c98b97607', '79a7e11fe8aa0cf10da63afc49ea87126e6e63e3', 'aef7da2ce008e1f27629d31ad3b05bd0f8758ab7']",4.0
Releasing 1.1.0-RC1,,2017-11-07 09:18:59+00:00,2017-11-07 10:39:17+00:00,2017-11-07 10:39:17+00:00,closed,[],1506,https://github.com/gchq/Gaffer/pull/1506,,False,,[],[],
Fix lazy loading of Swagger UI custom values,"The title, description and some other parts are lazily loaded and the default values are visible when the page first loads before the custom values are set.

Perhaps we need to remove the default values or add a splash screen.",2017-11-06 16:25:18+00:00,2017-11-08 10:50:13+00:00,2017-11-08 10:50:13+00:00,closed,"[Label(name=""bug""), Label(name=""p:low"")]",1504,https://github.com/gchq/Gaffer/issues/1504,"Milestone(title=""v1.1.0"", number=53)",False,,[],[],
Gh 1438 graphframes pagerank,Added PageRank implementation for GraphFrames.,2017-11-06 15:53:46+00:00,2017-11-06 15:54:01+00:00,2017-11-06 15:54:01+00:00,closed,[],1503,https://github.com/gchq/Gaffer/pull/1503,,False,,[],[],
gh-1421 - added JavaScript to conditionally hide Job endpoint,"Job endpoint in the Swagger UI is now ""hidden"" if jobs are not enabled. This is checked by firing off a GET request to check if a job-related operation is available, and if the statusText is not ""success"", then the endpoint is hidden.",2017-11-06 15:39:13+00:00,2017-11-21 11:10:57+00:00,2017-11-21 11:10:55+00:00,closed,[],1502,https://github.com/gchq/Gaffer/pull/1502,,False,,[],[],
Add debug operation option to print full stack trace to user,"it would be useful to re-run the a operations after a failure with option debug set to true to provide a user with in-depth knowledge of what failed, instead of append error messages together and passing upwards to give the user something useful.",2017-11-06 15:31:00+00:00,2017-11-24 07:37:45+00:00,2017-11-24 07:37:39+00:00,closed,"[Label(name=""enhancement""), Label(name=""p:normal"")]",1501,https://github.com/gchq/Gaffer/issues/1501,,False,"NamedUser(login=""p013570"")","[NamedUser(login=""p013570"")]",[],
gh-1436 - Added Graphframes implementation,Extracted the GraphFrames implementation from the earlier PR.,2017-11-06 15:14:01+00:00,2017-11-06 15:26:02+00:00,2017-11-06 15:26:02+00:00,closed,[],1500,https://github.com/gchq/Gaffer/pull/1500,,False,,[],[],
Gh 1322 federated store add graphs schema leak,,2017-11-06 14:27:14+00:00,2017-11-27 14:08:00+00:00,2017-11-13 15:07:31+00:00,closed,[],1499,https://github.com/gchq/Gaffer/pull/1499,,False,,[],[],
Gh 1301 getwalks,,2017-11-06 12:46:46+00:00,2017-11-07 08:45:23+00:00,2017-11-07 08:45:20+00:00,closed,[],1498,https://github.com/gchq/Gaffer/pull/1498,,False,,[],[],
Add a configurable contact to the swagger ui,currently the contact is created within the @SwaggerDefinition.  This should be removed and it should be created within the gaffer.js so it can be configured using a property.,2017-11-06 11:53:59+00:00,2017-11-08 10:50:05+00:00,2017-11-08 10:50:01+00:00,closed,"[Label(name=""enhancement""), Label(name=""p:normal"")]",1497,https://github.com/gchq/Gaffer/issues/1497,"Milestone(title=""v1.1.0"", number=53)",False,"NamedUser(login=""m55624"")","[NamedUser(login=""m55624"")]","['f3bbfd374a15e625ce2e6636c87679fab8a1b4d0', 'd14de94736d255a25cff5c18e4d6458241d8ca94', '47c754fa01e78135c114080725cf4e237b6a5477', '2b8118486adeec7b5cbb147abe6ac49531e28b3e', '5c857e35e5043283adf3da1c4cc6263262e2e1d4']",1.0
Gh 1419 add configurable description gaffer ui,,2017-11-06 11:26:53+00:00,2017-11-07 07:23:01+00:00,2017-11-07 07:22:59+00:00,closed,[],1496,https://github.com/gchq/Gaffer/pull/1496,,False,,[],[],
Gh 1424 swagger ui static banner,,2017-11-06 10:15:59+00:00,2017-11-07 09:15:59+00:00,2017-11-07 09:15:55+00:00,closed,[],1495,https://github.com/gchq/Gaffer/pull/1495,,False,,[],[],
Gh 1422 swagger ui configurable title,,2017-11-06 10:14:22+00:00,2017-11-06 16:11:27+00:00,2017-11-06 16:11:24+00:00,closed,[],1494,https://github.com/gchq/Gaffer/pull/1494,,False,,[],[],
Parquet Store generates too many files for HDFS to handle when importing RDD ,"The is an issue where importing an RDD with lots of partitions and wanting to split the data into lots of files per group, will worst case cause 
<number of partitions> x <number of files per group> x <number of groups> files to be generated which HDFS will struggle to handle.",2017-11-03 13:13:02+00:00,2019-02-26 14:14:40+00:00,2019-02-26 14:14:39+00:00,closed,"[Label(name=""bug""), Label(name=""needs-elaboration""), Label(name=""p:normal""), Label(name=""parquet"")]",1493,https://github.com/gchq/Gaffer/issues/1493,"Milestone(title=""Backlog"", number=12)",False,,[],[],
gh-1491 - graph now updates op views before hooks,,2017-11-02 11:54:54+00:00,2017-11-06 07:54:08+00:00,2017-11-06 07:54:05+00:00,closed,[],1492,https://github.com/gchq/Gaffer/pull/1492,,False,,[],[],
The Graph class should update Operation Views before and after GraphHooks,"Currently the operation views are updated by the Graph after all the graph hooks have been called. This means all the graph hooks are working on operations that may not have a view.

We need to update the operation views again after the graph hooks, as the graph hooks may have added new operations and we need to ensure all the operations have a valid view.",2017-11-02 11:31:07+00:00,2017-11-06 07:54:25+00:00,2017-11-06 07:54:24+00:00,closed,"[Label(name=""bug""), Label(name=""p:normal"")]",1491,https://github.com/gchq/Gaffer/issues/1491,"Milestone(title=""v1.1.0-RC1"", number=44)",False,"NamedUser(login=""p013570"")","[NamedUser(login=""p013570"")]","['babae4ec05f0e4dd260485333c5b7e878a941152', 'd830777e1398ba25e326dd645efa2fe82ca7b0d8']",1.0
Improve logic and documentation for setting number of reducers in AddElementsFromHdfs,"There are 3 fields: numReduceTasks, minReduceTasks and maxReduceTasks.

In the accumulo handler it appears to use the numReduceTasks initially to configure the reducer, but then when it configures the partitioner it overrides the value based on the number of splits.

It is confusing and I'm not sure the logic is correct.",2017-11-02 08:24:28+00:00,2017-11-21 07:15:19+00:00,2017-11-16 10:14:45+00:00,closed,"[Label(name=""enhancement""), Label(name=""migration-required""), Label(name=""p:normal"")]",1490,https://github.com/gchq/Gaffer/issues/1490,"Milestone(title=""v1.1.1"", number=54)",False,"NamedUser(login=""m55624"")","[NamedUser(login=""m55624"")]","['65aee00568ff3a154332538e58c2944f596babc2', 'db35ee0f527a75d9566e2c3d12fe0568ab98dd2b', '85c8d062e4bbdebab7b550c870333f054a3e8f17', 'e11c0ce493dae73b2edbb46e1b1b60e29a27d77a', '2a983485def9e10b3f456849ee667a0b44077f78', 'f79737a226b99fead85a05f51a1382c2799c247f', '52697b196cf1ba1d177eeb1935883b3ed770e81f', '3d8be7b80fb008b72e4ed0ac0d8dcfd04850a41a', '1f49de5bdd5aa657a26ba066faea7c120696aec6', 'b7a831ea3c407e2283c2399780fbe269b9ff680f']",2.0
Remove unused directedType option from GetDataFrameOfElements,The directedType field on the GetDataFrameOfElements operation is never set or used and should be removed.,2017-11-01 17:22:46+00:00,2017-11-02 07:35:20+00:00,2017-11-01 17:24:18+00:00,closed,"[Label(name=""invalid"")]",1489,https://github.com/gchq/Gaffer/issues/1489,,False,"NamedUser(login=""t616178"")","[NamedUser(login=""t616178"")]",[],
gh-1487 - Update behaviour of ToVerticesHandler,,2017-11-01 16:08:46+00:00,2017-11-02 15:32:48+00:00,2017-11-02 15:32:46+00:00,closed,[],1488,https://github.com/gchq/Gaffer/pull/1488,,False,,[],[],
Fix default behaviour for the ToVerticesHandler,"Currently, if an Edge does not have the ```matchedVertex``` field set, then the ToVertices operation defaults to returning an empty Stream of vertices, without resorting to the fallback options set on the operation. This should be updated to correctly fallback onto the other options available in the ToVertices operation.",2017-11-01 15:33:07+00:00,2017-11-02 15:32:59+00:00,2017-11-02 15:32:59+00:00,closed,"[Label(name=""bug""), Label(name=""p:normal"")]",1487,https://github.com/gchq/Gaffer/issues/1487,"Milestone(title=""v1.1.0-RC1"", number=44)",False,"NamedUser(login=""t616178"")","[NamedUser(login=""t616178""), NamedUser(login=""m607123"")]","['176820712826341e1444275aa8a7f470a6581bc9', 'b27e0e1ac603964614936963cb5d1ec735cdc25e', '9375d8d8c2c325fd6535384102e1ce95a21e92ba', 'd69a3ecac7b19a4f486a9622c001d97e88b43e2f', '8614a740ef77930ebfc8869d7746d5aa73c6d16d']",2.0
FederatedStore move usage of graphLibrary into GraphStorage.,"GraphStorage should control the adding to library and managing errors.

```
  private void _add(final Graph newGraph, final FederatedAccess access) {
        graphStorage.put(newGraph, access);

        if (null != getGraphLibrary()) {
            getGraphLibrary().add(newGraph.getGraphId(), newGraph.getSchema(), newGraph.getStoreProperties());
        }
    }
```

overwrite exception occurs the graph has been placed in storage.",2017-11-01 15:13:12+00:00,2017-11-01 16:44:13+00:00,2017-11-01 16:44:12+00:00,closed,[],1486,https://github.com/gchq/Gaffer/issues/1486,,False,,[],['1a2545ed92aef6d16834df3567c2afb698e7c625'],2.0
Investigate possible performance improvements for the GetWalks operation,Usage of GetWalks operation has the potential to bring lots of data in memory. The operation implementation should be checked to ensure that typical usage does not result in issues with excessive memory usage.,2017-11-01 14:57:48+00:00,2017-11-22 09:23:34+00:00,2017-11-22 09:21:35+00:00,closed,"[Label(name=""enhancement""), Label(name=""needs-elaboration""), Label(name=""p:normal"")]",1485,https://github.com/gchq/Gaffer/issues/1485,"Milestone(title=""v1.2.0-RC1"", number=47)",False,"NamedUser(login=""t616178"")","[NamedUser(login=""t616178"")]","['ef9f379a64b6bdeda6d708700ba969585f615622', '0c7fd5a8fde04cd39c70f05fc72725508d8786e9', '5b810f6089e226e01c6e4e563adc07ff5cacb6ab', '4d5092b7ab354d79c5a0187834cb876321efd0e6', '033d04d769f35b31f9e1eb36335f0c70d3e89b6d', 'df083af3c7897392ded1c8294f16a78dac364e62', '6b1b7de212a178f11b0cec864a78e520c7fc614c', 'fbf927f1b9cea56513b1f8c6ce4af50fad688a6d', '9e2798633865124edc23cf20c3bd3126f28ef6b8', '19295b9aefa863a0f3d59ffdfd8323708dd13033', '0674081aaacf74cc8306c992f04d9575d514b236']",3.0
gh-1364 - Updated readme with up-to-date info,store/README.md now correctly details how a ScoreOperationChain should be declared for use.,2017-11-01 12:03:57+00:00,2017-12-15 12:44:58+00:00,2017-11-02 07:35:39+00:00,closed,[],1484,https://github.com/gchq/Gaffer/pull/1484,,False,,[],[],
Expand GetWalks operation to support retrieving Entities,Currently the GetWalks operation supports only retrieving Walks based on Edges. It would be useful if Entities could also be retrieved while traversing a Gaffer graph.,2017-10-31 16:07:19+00:00,2017-12-14 08:50:44+00:00,2017-12-14 07:20:20+00:00,closed,"[Label(name=""enhancement""), Label(name=""headliner""), Label(name=""p:normal"")]",1483,https://github.com/gchq/Gaffer/issues/1483,"Milestone(title=""v1.2.0-RC1"", number=47)",False,"NamedUser(login=""t616178"")","[NamedUser(login=""t616178"")]","['269bb8eb9b0f48e1e98c0648bc64238f752b8996', 'ad617ff9a6da35ea94422d35074525723cc27d58', '812144b2caa935fb9eb9539bafcf4c7e450fed77', 'df746ce402ddd02091e90dd12bbbbd943e650c85', '02673cf8dfbe0b5786478cec3e5b7bdf9bb0ab1b', 'f5f26f88fe85b3c6243fe1a6834de02fd68ff3cf', '2346646df0119d8ee8f7a76ba0aa90a5caed0026', 'b5385bb5ee3fa1bf6286185c3f448c233a8b332d', '789aeffc3664a4acf9bbc2d51792ef5c6b76badc', '620c8fbbaf02e3ce43ba63ad7129259876c3e5eb', 'de957b273f93c8da8f3ef5eddf66f9ba0cd0809f', 'ba2819d9cae486f43ed7fb46f3dd2ad4a9a7e639', '7221ae3cd7a4933c41a69099d936031354b6553c', '4aaac7694f06fcb33387263c8a5c95ca4f69c9ef', '8ddd27c9c88aceade21aa1bcee54956dddfd2084', 'd1519eeefb0ef2ee62dd6fcaa51fd491e7057253', '0d5c88bc4291e7b1b10dab2c1f0c3d8d9398fe17', '4f2921b58bec12c20745477e455d762f1ef6ef94', '69c7dd529a2a3d1f1695e70af425a3a8bb6c46b3']",4.0
